date,Year,Month,Day,adm2_id,ADM2_PCODE,districts,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
1986-02-01,1986,February,1,25840,LK45,Kilinochchi,41,6.9024,16.4992,59.1463,66.7902,311.561,604.9163,55.3623,90.0457,52.2935,final
1986-02-11,1986,February,11,25840,LK45,Kilinochchi,41,16.9268,10.7528,32.1463,53.2886,289.9756,484.9309,139.1928,66.5939,60.6096,final
1986-02-21,1986,February,21,25840,LK45,Kilinochchi,41,20.7317,7.2797,44.561,34.5317,306.5122,357.5837,209.5471,122.5216,86.1061,final
1986-03-01,1986,March,1,25840,LK45,Kilinochchi,41,18.9024,12.0911,56.561,30.1236,204.8293,280.8683,139.8535,165.8899,73.8579,final
1986-03-11,1986,March,11,25840,LK45,Kilinochchi,41,2.6098,9.1805,42.2439,28.5512,193.3902,209.2236,53.6636,135.5182,92.7775,final
1986-03-21,1986,March,21,25840,LK45,Kilinochchi,41,12.2683,10.965,33.7805,32.2366,199.3415,155.2691,108.1632,103.6554,126.667,final
1986-04-01,1986,April,1,25840,LK45,Kilinochchi,41,4.0244,24.5049,18.9024,44.6504,134.6098,141.5642,30.5861,52.886,95.4115,final
1986-04-11,1986,April,11,25840,LK45,Kilinochchi,41,11.0976,32.3366,27.3902,67.8065,101.7805,149.6463,43.1147,48.0554,70.0176,final
1986-04-21,1986,April,21,25840,LK45,Kilinochchi,41,38.5854,26.5683,53.7073,83.4098,132.0488,150.178,138.0669,68.202,88.6818,final
1986-05-01,1986,May,1,25840,LK45,Kilinochchi,41,4.8049,11.1837,54.4878,70.0886,129.9512,144.8626,60.5847,80.5206,90.3712,final
1986-05-11,1986,May,11,25840,LK45,Kilinochchi,41,0.6341,5.8089,44.0244,43.561,113.6585,139.9187,52.1249,100.8652,82.4837,final
1986-05-21,1986,May,21,25840,LK45,Kilinochchi,41,4.9756,2.8407,10.4146,19.8333,97.9024,135.4797,127.2294,68.4289,74.1701,final
1986-06-01,1986,June,1,25840,LK45,Kilinochchi,41,0.3171,0.5837,5.9268,9.2333,79.3171,123.9724,95.2242,82.8085,66.6683,final
1986-06-11,1986,June,11,25840,LK45,Kilinochchi,41,0.0,0.0,5.2927,3.4244,76.7073,114.7919,100.0,113.9172,69.4815,final
1986-06-21,1986,June,21,25840,LK45,Kilinochchi,41,0.0,0.0,0.3171,0.5837,64.439,103.8268,100.0,97.4804,65.3967,final
1986-07-01,1986,July,1,25840,LK45,Kilinochchi,41,0.0,0.0,0.0,0.0,60.4146,79.322,100.0,100.0,78.8324,final
1986-07-11,1986,July,11,25840,LK45,Kilinochchi,41,0.0,0.0,0.0,0.0,49.3171,46.9854,100.0,100.0,104.0918,final
1986-07-21,1986,July,21,25840,LK45,Kilinochchi,41,0.0732,0.0626,0.0732,0.0626,10.8049,20.4797,100.2088,100.105,68.2582,final
1986-08-01,1986,August,1,25840,LK45,Kilinochchi,41,0.2439,0.2821,0.3171,0.3447,6.2439,9.578,99.2766,99.7328,82.97,final
1986-08-11,1986,August,11,25840,LK45,Kilinochchi,41,0.2195,0.5902,0.5366,0.935,5.8293,4.3593,93.3682,96.3569,110.2367,final
1986-08-21,1986,August,21,25840,LK45,Kilinochchi,41,1.8537,3.3228,2.3171,4.1951,2.7073,4.8415,82.3483,86.7698,85.6204,final
1986-09-01,1986,September,1,25840,LK45,Kilinochchi,41,2.6585,10.6098,4.7317,14.5228,5.0488,14.8675,49.0625,60.0736,60.5159,final
1986-09-11,1986,September,11,25840,LK45,Kilinochchi,41,14.439,10.3195,18.9512,24.252,19.4878,25.187,126.8906,84.5241,83.8031,final
1986-09-21,1986,September,21,25840,LK45,Kilinochchi,41,5.9268,21.6675,23.0244,42.5967,25.4146,46.8545,40.9744,62.7879,62.29,final
1986-10-01,1986,October,1,25840,LK45,Kilinochchi,41,59.4878,42.461,79.8537,74.448,84.9024,89.3154,135.8754,106.4012,95.5566,final
1986-10-11,1986,October,11,25840,LK45,Kilinochchi,41,43.9512,56.4024,109.3659,120.5309,128.8537,145.7179,79.7219,91.4464,89.17,final
1986-10-21,1986,October,21,25840,LK45,Kilinochchi,41,73.5122,91.3065,176.9512,190.1699,202.2927,236.9618,81.5233,93.3963,85.9618,final
1986-11-01,1986,November,1,25840,LK45,Kilinochchi,41,165.0488,141.7585,282.5122,289.4675,367.0976,378.4382,115.8698,97.6774,97.0804,final
1986-11-11,1986,November,11,25840,LK45,Kilinochchi,41,14.6341,130.7382,253.1951,363.8033,381.5122,508.5862,14.4647,70.4101,75.4961,final
1986-11-21,1986,November,21,25840,LK45,Kilinochchi,41,8.0732,134.6268,187.7561,407.1236,387.7317,639.8902,9.3629,47.4095,61.1998,final
1986-12-01,1986,December,1,25840,LK45,Kilinochchi,41,57.878,88.8065,80.5854,354.1715,442.9512,718.087,67.0295,24.8744,62.2111,final
1986-12-11,1986,December,11,25840,LK45,Kilinochchi,41,10.5122,80.8252,76.4634,304.2585,439.0244,788.5927,18.0742,27.5135,56.227,final
1986-12-21,1986,December,21,25840,LK45,Kilinochchi,41,26.0976,64.9195,94.4878,234.5512,459.1951,831.8447,44.4762,42.7263,55.7342,final
1987-01-01,1987,January,1,25840,LK45,Kilinochchi,41,20.5366,38.2098,57.1463,183.9545,420.2439,827.5935,59.0991,34.6196,51.3667,final
1987-01-11,1987,January,11,25840,LK45,Kilinochchi,41,23.122,24.2545,69.7561,127.3837,399.4146,795.4455,96.1287,58.0535,50.8308,final
1987-01-21,1987,January,21,25840,LK45,Kilinochchi,41,5.6585,26.0366,49.3171,88.5008,331.561,730.1756,34.3418,60.2199,46.1459,final
1987-02-01,1987,February,1,25840,LK45,Kilinochchi,41,5.2195,16.4992,34.0,66.7902,171.7317,604.9163,47.5344,57.2989,29.5539,final
1987-02-11,1987,February,11,25840,LK45,Kilinochchi,41,4.3171,10.7528,15.1951,53.2886,161.4146,484.9309,59.1453,39.8099,34.6341,final
1987-02-21,1987,February,21,25840,LK45,Kilinochchi,41,3.2927,7.2797,12.8293,34.5317,156.6341,357.5837,67.5318,51.2652,45.3323,final
1987-03-01,1987,March,1,25840,LK45,Kilinochchi,41,2.2439,12.0911,9.8537,30.1236,101.0,280.8683,42.3842,49.4813,38.1616,final
1987-03-11,1987,March,11,25840,LK45,Kilinochchi,41,1.9756,9.1805,7.5122,28.5512,92.4634,209.2236,49.1916,45.4258,46.7392,final
1987-03-21,1987,March,21,25840,LK45,Kilinochchi,41,2.9268,10.965,7.1463,32.2366,69.2927,155.2691,49.6512,40.5959,47.9779,final
1987-04-01,1987,April,1,25840,LK45,Kilinochchi,41,12.0488,24.5049,16.9512,44.6504,60.8049,141.5642,57.7829,49.3157,46.7161,final
1987-04-11,1987,April,11,25840,LK45,Kilinochchi,41,26.1463,32.3366,41.122,67.8065,63.8293,149.6463,83.4204,65.704,46.2455,final
1987-04-21,1987,April,21,25840,LK45,Kilinochchi,41,45.4146,26.5683,83.6098,83.4098,103.5854,150.178,159.7002,100.2141,70.9119,final
1987-05-01,1987,May,1,25840,LK45,Kilinochchi,41,1.439,11.1837,73.0,70.0886,99.8049,144.8626,39.787,103.6352,70.9047,final
1987-05-11,1987,May,11,25840,LK45,Kilinochchi,41,3.4634,5.8089,50.3171,43.561,98.9512,139.9187,78.3001,112.6138,72.6735,final
1987-05-21,1987,May,21,25840,LK45,Kilinochchi,41,4.1707,2.8407,9.0732,19.8333,99.8293,135.4797,116.9639,63.9324,75.4946,final
1987-06-01,1987,June,1,25840,LK45,Kilinochchi,41,0.0976,0.5837,7.7317,9.2333,97.6829,123.9724,91.293,92.1926,80.377,final
1987-06-11,1987,June,11,25840,LK45,Kilinochchi,41,0.0,0.0,4.2683,3.4244,95.7073,114.7919,100.0,106.2863,84.7069,final
1987-06-21,1987,June,21,25840,LK45,Kilinochchi,41,0.0,0.0,0.0976,0.5837,92.7805,103.8268,100.0,95.4064,90.2955,final
1987-07-01,1987,July,1,25840,LK45,Kilinochchi,41,0.0,0.0,0.0,0.0,80.7317,79.322,100.0,100.0,101.5783,final
1987-07-11,1987,July,11,25840,LK45,Kilinochchi,41,0.0,0.0,0.0,0.0,54.5854,46.9854,100.0,100.0,113.3368,final
1987-07-21,1987,July,21,25840,LK45,Kilinochchi,41,0.0,0.0626,0.0,0.0626,9.1707,20.4797,98.7634,99.3779,62.8968,final
1987-08-01,1987,August,1,25840,LK45,Kilinochchi,41,0.2195,0.2821,0.2195,0.3447,7.9512,9.578,98.8148,98.7897,91.6905,final
1987-08-11,1987,August,11,25840,LK45,Kilinochchi,41,0.2439,0.5902,0.4634,0.935,4.7317,4.3593,93.8045,95.6877,102.5931,final
1987-08-21,1987,August,21,25840,LK45,Kilinochchi,41,0.6829,3.3228,1.1463,4.1951,1.2439,4.8415,68.2817,78.5223,75.7601,final
1987-09-01,1987,September,1,25840,LK45,Kilinochchi,41,1.1951,10.6098,2.122,14.5228,2.3415,14.8675,39.6875,49.4314,49.6289,final
1987-09-11,1987,September,11,25840,LK45,Kilinochchi,41,9.4878,10.3195,11.3659,24.252,11.8293,25.187,94.5709,62.3784,62.0379,final
1987-09-21,1987,September,21,25840,LK45,Kilinochchi,41,20.8049,21.6675,31.4878,42.5967,32.6341,46.8545,96.7653,78.879,74.9882,final
1987-10-01,1987,October,1,25840,LK45,Kilinochchi,41,110.3659,42.461,140.6585,74.448,143.0,89.3154,243.0752,178.404,154.0546,final
1987-10-11,1987,October,11,25840,LK45,Kilinochchi,41,72.4146,56.4024,203.5854,120.5309,215.4146,145.7179,126.0775,163.6282,144.7583,final
1987-10-21,1987,October,21,25840,LK45,Kilinochchi,41,162.7561,91.3065,345.5366,190.1699,378.1707,236.9618,174.1898,177.6174,157.1785,final
1987-11-01,1987,November,1,25840,LK45,Kilinochchi,41,112.8049,141.7585,347.9756,289.4675,490.7561,378.4382,80.2712,119.5374,128.9153,final
1987-11-11,1987,November,11,25840,LK45,Kilinochchi,41,101.9024,130.7382,377.4634,363.8033,592.4146,508.5862,78.7563,103.6544,116.1648,final
1987-11-21,1987,November,21,25840,LK45,Kilinochchi,41,29.9024,134.6268,244.6098,407.1236,621.6341,639.8902,24.9969,61.0394,97.1909,final
1987-12-01,1987,December,1,25840,LK45,Kilinochchi,41,178.8293,88.8065,310.6341,354.1715,799.2683,718.087,195.9664,88.0448,111.1499,final
1987-12-11,1987,December,11,25840,LK45,Kilinochchi,41,83.4634,80.8252,292.1951,304.2585,873.2439,788.5927,103.0739,96.1613,110.6,final
1987-12-21,1987,December,21,25840,LK45,Kilinochchi,41,8.5366,64.9195,270.8293,234.5512,860.9756,831.8447,19.3602,114.8345,103.4604,final
1988-01-01,1988,January,1,25840,LK45,Kilinochchi,41,2.5854,38.2098,94.5854,183.9545,753.1951,827.5935,17.5548,53.9226,91.1176,final
1988-01-11,1988,January,11,25840,LK45,Kilinochchi,41,7.5854,24.2545,18.7073,127.3837,688.3659,795.4455,43.0203,20.8957,86.7055,final
1988-01-21,1988,January,21,25840,LK45,Kilinochchi,41,9.1951,26.0366,19.3659,88.5008,534.8049,730.1756,45.7367,29.8128,73.6048,final
1988-02-01,1988,February,1,25840,LK45,Kilinochchi,41,4.1951,16.4992,20.9756,66.7902,426.1951,604.9163,42.7696,40.3379,70.9357,final
1988-02-11,1988,February,11,25840,LK45,Kilinochchi,41,4.1707,10.7528,17.561,53.2886,328.4634,484.9309,58.2164,43.5481,68.386,final
1988-02-21,1988,February,21,25840,LK45,Kilinochchi,41,3.6341,7.2797,12.0,34.5317,302.1951,357.5837,70.3125,49.403,84.9317,final
1988-03-01,1988,March,1,25840,LK45,Kilinochchi,41,4.0244,12.0911,11.8293,30.1236,127.3902,280.8683,52.8018,54.4051,47.2345,final
1988-03-11,1988,March,11,25840,LK45,Kilinochchi,41,7.122,9.1805,14.7805,28.5512,51.0488,209.2236,85.4833,64.2794,27.8477,final
1988-03-21,1988,March,21,25840,LK45,Kilinochchi,41,8.1463,10.965,19.2927,32.2366,50.6585,155.2691,82.3446,69.3538,36.7029,final
1988-04-01,1988,April,1,25840,LK45,Kilinochchi,41,22.878,24.5049,38.1463,44.6504,70.9512,141.5642,94.4862,88.0988,53.4105,final
1988-04-11,1988,April,11,25840,LK45,Kilinochchi,41,75.2683,32.3366,106.2927,67.8065,138.6341,149.6463,214.9856,149.464,93.1021,final
1988-04-21,1988,April,21,25840,LK45,Kilinochchi,41,22.1463,26.5683,120.2927,83.4098,151.5854,150.178,85.9924,139.4851,100.8786,final
1988-05-01,1988,May,1,25840,LK45,Kilinochchi,41,3.3902,11.1837,100.8049,70.0886,150.7805,144.8626,51.8437,138.3528,103.8214,final
1988-05-11,1988,May,11,25840,LK45,Kilinochchi,41,3.6341,5.8089,29.1707,43.561,150.2439,139.9187,79.8797,73.133,106.8872,final
1988-05-21,1988,May,21,25840,LK45,Kilinochchi,41,0.9268,2.8407,7.9512,19.8333,147.5366,135.4797,75.591,60.1717,108.2877,final
1988-06-01,1988,June,1,25840,LK45,Kilinochchi,41,0.2195,0.5837,4.7805,9.2333,143.7317,123.9724,93.477,76.8483,114.7488,final
1988-06-11,1988,June,11,25840,LK45,Kilinochchi,41,0.0,0.0,1.1463,3.4244,136.6098,114.7919,100.0,83.0305,117.4834,final
1988-06-21,1988,June,21,25840,LK45,Kilinochchi,41,0.0,0.0,0.2195,0.5837,128.4634,103.8268,100.0,96.5586,121.6439,final
1988-07-01,1988,July,1,25840,LK45,Kilinochchi,41,0.0,0.0,0.0,0.0,105.5854,79.322,100.0,100.0,129.4031,final
1988-07-11,1988,July,11,25840,LK45,Kilinochchi,41,0.0,0.0,0.0,0.0,30.3171,46.9854,100.0,100.0,70.7499,final
1988-07-21,1988,July,21,25840,LK45,Kilinochchi,41,0.0244,0.0626,0.0244,0.0626,8.1951,20.4797,99.2452,99.6203,59.6959,final
1988-08-01,1988,August,1,25840,LK45,Kilinochchi,41,0.122,0.2821,0.1463,0.3447,4.9268,9.578,96.9678,98.0824,76.2427,final
1988-08-11,1988,August,11,25840,LK45,Kilinochchi,41,1.1463,0.5902,1.2927,0.935,2.439,4.3593,109.9476,103.2714,86.6267,final
1988-08-21,1988,August,21,25840,LK45,Kilinochchi,41,7.5854,3.3228,8.8537,4.1951,9.0976,4.8415,151.2162,132.8179,128.6771,final
1988-09-01,1988,September,1,25840,LK45,Kilinochchi,41,20.0732,10.6098,28.8049,14.5228,28.9512,14.8675,160.625,158.2402,156.6352,final
1988-09-11,1988,September,11,25840,LK45,Kilinochchi,41,30.878,10.3195,58.5366,24.252,59.8293,25.187,234.1984,200.0949,198.4519,final
1988-09-21,1988,September,21,25840,LK45,Kilinochchi,41,19.5854,21.6675,70.5366,42.5967,79.4146,46.8545,92.1923,153.1208,157.2693,final
1988-10-01,1988,October,1,25840,LK45,Kilinochchi,41,42.1707,42.461,92.6341,74.448,121.5854,89.3154,99.3885,121.5354,132.4923,final
1988-10-11,1988,October,11,25840,LK45,Kilinochchi,41,5.2439,56.4024,67.0,120.5309,126.8293,145.7179,16.6832,58.9899,87.87,final
1988-10-21,1988,October,21,25840,LK45,Kilinochchi,41,2.0,91.3065,49.4146,190.1699,128.8049,236.9618,7.2685,29.6821,56.205,final
1988-11-01,1988,November,1,25840,LK45,Kilinochchi,41,274.3415,141.7585,281.5854,289.4675,403.0244,378.4382,190.3409,97.368,106.3295,final
1988-11-11,1988,November,11,25840,LK45,Kilinochchi,41,19.9024,130.7382,296.2439,363.8033,421.7805,508.5862,18.3459,81.9265,83.2611,final
1988-11-21,1988,November,21,25840,LK45,Kilinochchi,41,11.5854,134.6268,305.8293,407.1236,425.7805,639.8902,11.8784,75.716,67.0545,final
1988-12-01,1988,December,1,25840,LK45,Kilinochchi,41,13.7561,88.8065,45.2439,354.1715,419.4634,718.087,19.9945,15.1697,58.9852,final
1988-12-11,1988,December,11,25840,LK45,Kilinochchi,41,12.5122,80.8252,37.8537,304.2585,401.0976,788.5927,20.4045,15.2275,51.4778,final
1988-12-21,1988,December,21,25840,LK45,Kilinochchi,41,12.439,64.9195,38.7073,234.5512,393.9512,831.8447,24.9416,19.917,47.9841,final
1989-01-01,1989,January,1,25840,LK45,Kilinochchi,41,34.4146,38.2098,59.3659,183.9545,386.1951,827.5935,91.217,35.764,47.3016,final
1989-01-11,1989,January,11,25840,LK45,Kilinochchi,41,41.8537,24.2545,88.7073,127.3837,422.8049,795.4455,160.159,71.8479,53.7348,final
1989-01-21,1989,January,21,25840,LK45,Kilinochchi,41,26.6585,26.0366,102.9268,88.5008,447.4634,730.1756,102.0039,114.6456,61.8047,final
1989-02-01,1989,February,1,25840,LK45,Kilinochchi,41,4.3171,16.4992,72.8293,66.7902,177.439,604.9163,43.3369,107.8643,30.482,final
1989-02-11,1989,February,11,25840,LK45,Kilinochchi,41,3.6098,10.7528,34.5854,53.2886,161.1463,484.9309,54.6552,70.4477,34.5798,final
1989-02-21,1989,February,21,25840,LK45,Kilinochchi,41,4.2195,7.2797,12.1463,34.5317,153.7805,357.5837,75.0794,49.7316,44.556,final
1989-03-01,1989,March,1,25840,LK45,Kilinochchi,41,5.3415,12.0911,13.1707,30.1236,145.3659,280.8683,60.508,57.7484,53.4145,final
1989-03-11,1989,March,11,25840,LK45,Kilinochchi,41,5.7561,9.1805,15.3171,28.5512,138.6098,209.2236,75.8514,65.6713,67.7891,final
1989-03-21,1989,March,21,25840,LK45,Kilinochchi,41,2.8293,10.965,13.9268,32.2366,129.0,155.2691,49.0401,56.6495,84.1053,final
1989-04-01,1989,April,1,25840,LK45,Kilinochchi,41,5.7805,24.5049,14.3659,44.6504,100.3659,141.5642,36.538,44.5849,72.8179,final
1989-04-11,1989,April,11,25840,LK45,Kilinochchi,41,43.1463,32.3366,51.7561,67.8065,101.6585,149.6463,128.9522,79.3714,69.9412,final
1989-04-21,1989,April,21,25840,LK45,Kilinochchi,41,26.5366,26.5683,75.4634,83.4098,101.5366,150.178,99.8996,91.493,69.6329,final
1989-05-01,1989,May,1,25840,LK45,Kilinochchi,41,9.5122,11.1837,79.1951,70.0886,106.7317,144.8626,89.6715,111.3705,75.3776,final
1989-05-11,1989,May,11,25840,LK45,Kilinochchi,41,3.1951,5.8089,39.2439,43.561,106.3171,139.9187,75.818,91.9399,77.5868,final
1989-05-21,1989,May,21,25840,LK45,Kilinochchi,41,3.3171,2.8407,16.0244,19.8333,105.4146,135.4797,106.0763,87.2326,79.3339,final
1989-06-01,1989,June,1,25840,LK45,Kilinochchi,41,0.6341,0.5837,7.1463,9.2333,100.7073,123.9724,100.9027,89.1491,82.6344,final
1989-06-11,1989,June,11,25840,LK45,Kilinochchi,41,0.0,0.0,3.9512,3.4244,94.9512,114.7919,100.0,103.9244,84.101,final
1989-06-21,1989,June,21,25840,LK45,Kilinochchi,41,0.0,0.0,0.6341,0.5837,92.122,103.8268,100.0,100.4763,89.7169,final
1989-07-01,1989,July,1,25840,LK45,Kilinochchi,41,0.0,0.0,0.0,0.0,86.3415,79.322,100.0,100.0,107.8587,final
1989-07-11,1989,July,11,25840,LK45,Kilinochchi,41,0.0,0.0,0.0,0.0,43.1951,46.9854,100.0,100.0,93.3487,final
1989-07-21,1989,July,21,25840,LK45,Kilinochchi,41,0.0,0.0626,0.0,0.0626,16.6585,20.4797,98.7634,99.3779,87.4633,final
1989-08-01,1989,August,1,25840,LK45,Kilinochchi,41,0.0732,0.2821,0.0732,0.3447,7.2195,9.578,96.0443,97.375,87.9532,final
1989-08-11,1989,August,11,25840,LK45,Kilinochchi,41,0.3659,0.5902,0.439,0.935,4.3902,4.3593,95.986,95.4647,100.2152,final
1989-08-21,1989,August,21,25840,LK45,Kilinochchi,41,1.4634,3.3228,1.9024,4.1951,2.5366,4.8415,77.6595,83.8488,84.47,final
1989-09-01,1989,September,1,25840,LK45,Kilinochchi,41,6.6098,10.6098,8.439,14.5228,8.5122,14.8675,74.375,75.1915,74.4434,final
1989-09-11,1989,September,11,25840,LK45,Kilinochchi,41,33.4146,10.3195,41.4878,24.252,41.9268,25.187,250.7562,150.3204,147.5739,final
1989-09-21,1989,September,21,25840,LK45,Kilinochchi,41,10.878,21.6675,50.9024,42.5967,52.8049,46.8545,59.5409,115.7913,110.466,final
1989-10-01,1989,October,1,25840,LK45,Kilinochchi,41,17.0976,42.461,61.3902,74.448,69.9024,89.3154,46.5594,84.5376,80.4532,final
1989-10-11,1989,October,11,25840,LK45,Kilinochchi,41,41.0244,56.4024,69.0,120.5309,110.9268,145.7179,74.9553,60.5221,77.6576,final
1989-10-21,1989,October,21,25840,LK45,Kilinochchi,41,57.3902,91.3065,115.5122,190.1699,168.3171,236.9618,64.783,62.7028,72.2043,final
1989-11-01,1989,November,1,25840,LK45,Kilinochchi,41,52.6341,141.7585,151.0488,289.4675,220.878,378.4382,39.2714,53.7784,59.4375,final
1989-11-11,1989,November,11,25840,LK45,Kilinochchi,41,169.1463,130.7382,279.1707,363.8033,389.6585,508.5862,128.2957,77.3591,77.0669,final
1989-11-21,1989,November,21,25840,LK45,Kilinochchi,41,7.5854,134.6268,229.3659,407.1236,395.7805,639.8902,9.0136,57.3849,62.4383,final
1989-12-01,1989,December,1,25840,LK45,Kilinochchi,41,39.1463,88.8065,215.878,354.1715,428.3171,718.087,47.0611,62.0252,60.2012,final
1989-12-11,1989,December,11,25840,LK45,Kilinochchi,41,15.0732,80.8252,61.8049,304.2585,409.9756,788.5927,23.3884,22.849,52.5895,final
1989-12-21,1989,December,21,25840,LK45,Kilinochchi,41,12.3415,64.9195,66.561,234.5512,411.439,831.8447,24.802,31.3067,50.0614,final
1990-01-01,1990,January,1,25840,LK45,Kilinochchi,41,162.2439,38.2098,189.6585,183.9545,556.5854,827.5935,387.0513,102.9409,67.6444,final
1990-01-11,1990,January,11,25840,LK45,Kilinochchi,41,16.2683,24.2545,190.8537,127.3837,531.8293,795.4455,72.701,146.199,67.2708,final
1990-01-21,1990,January,21,25840,LK45,Kilinochchi,41,22.8293,26.0366,201.3415,88.5008,497.2683,730.1756,89.666,214.5581,68.5335,final
1990-02-01,1990,February,1,25840,LK45,Kilinochchi,41,3.9756,16.4992,43.0732,66.7902,448.6098,604.9163,41.7486,69.1145,74.5808,final
1990-02-11,1990,February,11,25840,LK45,Kilinochchi,41,4.6098,10.7528,31.4146,53.2886,284.0732,484.9309,61.0033,65.4377,59.417,final
1990-02-21,1990,February,21,25840,LK45,Kilinochchi,41,13.1951,7.2797,21.7805,34.5317,289.6829,357.5837,148.1727,71.366,81.5278,final
1990-03-01,1990,March,1,25840,LK45,Kilinochchi,41,3.6585,12.0911,21.4634,30.1236,254.1951,280.8683,50.6612,78.4163,90.8298,final
1990-03-11,1990,March,11,25840,LK45,Kilinochchi,41,3.7073,9.1805,20.561,28.5512,242.8293,209.2236,61.4035,79.2737,115.3294,final
1990-03-21,1990,March,21,25840,LK45,Kilinochchi,41,6.2683,10.965,13.6341,32.2366,236.7561,155.2691,70.581,55.9566,149.3056,final
1990-04-01,1990,April,1,25840,LK45,Kilinochchi,41,4.4878,24.5049,14.4634,44.6504,79.0,141.5642,32.1567,44.7635,58.721,final
1990-04-11,1990,April,11,25840,LK45,Kilinochchi,41,13.9024,32.3366,24.6585,67.8065,76.6341,149.6463,50.6271,44.5445,54.2663,final
1990-04-21,1990,April,21,25840,LK45,Kilinochchi,41,4.1707,26.5683,22.561,83.4098,57.9756,150.178,29.0505,34.8582,42.4375,final
1990-05-01,1990,May,1,25840,LK45,Kilinochchi,41,16.0976,11.1837,34.1707,70.0886,70.0976,144.8626,130.3627,55.1523,51.7217,final
1990-05-11,1990,May,11,25840,LK45,Kilinochchi,41,4.561,5.8089,24.8293,43.561,70.0488,139.9187,88.4543,65.0273,53.3948,final
1990-05-21,1990,May,21,25840,LK45,Kilinochchi,41,7.122,2.8407,27.7805,19.8333,63.9756,135.4797,154.6039,126.6385,50.8494,final
1990-06-01,1990,June,1,25840,LK45,Kilinochchi,41,0.1951,0.5837,11.878,9.2333,60.5122,123.9724,93.0402,113.7507,52.6319,final
1990-06-11,1990,June,11,25840,LK45,Kilinochchi,41,0.0,0.0,7.3171,3.4244,56.8049,114.7919,100.0,128.9971,53.533,final
1990-06-21,1990,June,21,25840,LK45,Kilinochchi,41,0.0,0.0,0.1951,0.5837,50.5366,103.8268,100.0,96.3282,53.1831,final
1990-07-01,1990,July,1,25840,LK45,Kilinochchi,41,0.0,0.0,0.0,0.0,46.0488,79.322,100.0,100.0,62.7492,final
1990-07-11,1990,July,11,25840,LK45,Kilinochchi,41,0.0,0.0,0.0,0.0,32.1463,46.9854,100.0,100.0,73.9599,final
1990-07-21,1990,July,21,25840,LK45,Kilinochchi,41,0.0,0.0626,0.0,0.0626,27.9756,20.4797,98.7634,99.3779,124.5932,final
1990-08-01,1990,August,1,25840,LK45,Kilinochchi,41,0.5854,0.2821,0.5854,0.3447,12.4634,9.578,105.7411,102.3263,114.7378,final
1990-08-11,1990,August,11,25840,LK45,Kilinochchi,41,0.3415,0.5902,0.9268,0.935,8.2439,4.3593,95.5497,99.9257,127.0524,final
1990-08-21,1990,August,21,25840,LK45,Kilinochchi,41,2.2439,3.3228,3.1707,4.1951,3.3659,4.8415,87.0372,92.7835,90.0575,final
1990-09-01,1990,September,1,25840,LK45,Kilinochchi,41,13.7317,10.6098,16.3171,14.5228,16.9024,14.8675,120.0,107.3169,108.1832,final
1990-09-11,1990,September,11,25840,LK45,Kilinochchi,41,8.0244,10.3195,24.0,24.252,24.9268,25.187,85.0183,99.2642,99.2606,final
1990-09-21,1990,September,21,25840,LK45,Kilinochchi,41,10.6829,21.6675,32.439,42.5967,35.6098,46.8545,58.8092,80.6875,80.2219,final
1990-10-01,1990,October,1,25840,LK45,Kilinochchi,41,3.0976,42.461,21.8049,74.448,38.7073,89.3154,17.0615,37.6621,49.043,final
